country_fr,iso3c,pop2018,date,test_unit,tests,cases,deaths,cases_7dravg,deaths_7dravg,tests_7dravg,ctratio_7dravg
Autriche,AUT,9006400,2019-12-31,NA,NA,0,0,NA,NA,NA,NA
Autriche,AUT,9006400,2020-01-01,NA,NA,0,0,NA,NA,NA,NA
Autriche,AUT,9006400,2020-01-02,NA,NA,0,0,NA,NA,NA,NA
Autriche,AUT,9006400,2020-01-03,NA,NA,0,0,NA,NA,NA,NA
Autriche,AUT,9006400,2020-01-04,NA,NA,0,0,NA,NA,NA,NA
Autriche,AUT,9006400,2020-01-05,NA,NA,0,0,NA,NA,NA,NA
Autriche,AUT,9006400,2020-01-06,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-07,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-08,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-09,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-10,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-11,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-12,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-13,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-14,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-15,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-16,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-17,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-18,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-19,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-20,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-21,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-22,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-23,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-24,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-25,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-26,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-27,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-28,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-29,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-30,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-01-31,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-01,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-02,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-03,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-04,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-05,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-06,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-07,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-08,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-09,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-10,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-11,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-12,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-13,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-14,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-15,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-16,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-17,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-18,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-19,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-20,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-21,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-22,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-23,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-24,NA,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-25,tests performed,NA,0,0,0,0,NaN,NaN
Autriche,AUT,9006400,2020-02-26,tests performed,103,2,0,0.2857142857142857,0.2857142857142857,103,0.002773925104022191
Autriche,AUT,9006400,2020-02-27,tests performed,126,0,0,0.2857142857142857,0.2857142857142857,114.5,0.002495321272613849
Autriche,AUT,9006400,2020-02-28,tests performed,316,3,0,0.7142857142857143,0.7142857142857143,181.66666666666666,0.003931847968545217
Autriche,AUT,9006400,2020-02-29,tests performed,886,2,0,1,1,357.75,0.002795248078266946
Autriche,AUT,9006400,2020-03-01,tests performed,NA,3,0,1.4285714285714286,1.4285714285714286,357.75,0.003993211540381352
Autriche,AUT,9006400,2020-03-02,tests performed,NA,4,0,2,2,357.75,0.005590496156533892
Autriche,AUT,9006400,2020-03-03,tests performed,NA,4,0,2.5714285714285716,2.5714285714285716,357.75,0.0071877807726864335
Autriche,AUT,9006400,2020-03-04,tests performed,455,6,0,3.142857142857143,3.142857142857143,445.75,0.0070507170899767645
Autriche,AUT,9006400,2020-03-05,tests performed,573,5,0,3.857142857142857,3.857142857142857,557.5,0.006918641896220372
Autriche,AUT,9006400,2020-03-06,tests performed,289,12,0,5.142857142857143,5.142857142857143,550.75,0.009337915829064264
Autriche,AUT,9006400,2020-03-07,tests performed,308,33,0,9.571428571428571,9.571428571428571,406.25,0.02356043956043956
Autriche,AUT,9006400,2020-03-08,tests performed,201,25,0,12.714285714285714,12.714285714285714,365.2,0.03481458300735409
Autriche,AUT,9006400,2020-03-09,tests performed,225,3,0,12.571428571428571,12.571428571428571,341.8333333333333,0.03677648533816257
Autriche,AUT,9006400,2020-03-10,tests performed,292,29,0,16.142857142857142,16.142857142857142,334.7142857142857,0.04822876653862569
Autriche,AUT,9006400,2020-03-11,tests performed,336,51,0,22.571428571428573,22.571428571428573,317.7142857142857,0.0710431654676259
Autriche,AUT,9006400,2020-03-12,tests performed,507,64,0,31,31,308.2857142857143,0.10055607043558851
Autriche,AUT,9006400,2020-03-13,tests performed,713,115,1,45.714285714285715,45.714285714285715,368.85714285714283,0.12393493415956623
Autriche,AUT,9006400,2020-03-14,tests performed,885,143,0,61.42857142857143,61.42857142857143,451.2857142857143,0.1361190250079139
Autriche,AUT,9006400,2020-03-15,tests performed,700,151,0,79.42857142857143,79.42857142857143,522.5714285714286,0.15199562602515038
Autriche,AUT,9006400,2020-03-16,tests performed,323,205,0,108.28571428571429,108.28571428571429,536.5714285714286,0.20181043663471782
Autriche,AUT,9006400,2020-03-17,tests performed,1788,156,2,126.42857142857143,126.42857142857143,750.2857142857143,0.1685072353389185
Autriche,AUT,9006400,2020-03-18,tests performed,1699,316,0,164.28571428571428,164.28571428571428,945,0.17384731670445955
Autriche,AUT,9006400,2020-03-19,tests performed,1747,314,1,200,200,1122.142857142857,0.17823042647994908
Autriche,AUT,9006400,2020-03-20,tests performed,1889,550,2,262.14285714285717,262.14285714285717,1290.142857142857,0.20318901561288896
Autriche,AUT,9006400,2020-03-21,tests performed,2932,453,0,306.42857142857144,306.42857142857144,1582.5714285714287,0.19362700848528616
Autriche,AUT,9006400,2020-03-22,tests performed,2823,375,2,338.42857142857144,338.42857142857144,1885.857142857143,0.17945610181046892
Autriche,AUT,9006400,2020-03-23,tests performed,2061,607,8,395.85714285714283,395.85714285714283,2134.1428571428573,0.18548764977575471
Autriche,AUT,9006400,2020-03-24,tests performed,4962,855,9,495.7142857142857,495.7142857142857,2587.5714285714284,0.19157511179815603
Autriche,AUT,9006400,2020-03-25,tests performed,4016,796,5,564.2857142857143,564.2857142857143,2918.5714285714284,0.19334312285854138
Autriche,AUT,9006400,2020-03-26,tests performed,3588,606,4,606,606,3181.5714285714284,0.19047191414844417
Autriche,AUT,9006400,2020-03-27,tests performed,3557,1141,18,690.4285714285714,690.4285714285714,3419.8571428571427,0.20188813233635491
Autriche,AUT,9006400,2020-03-28,tests performed,3198,668,16,721.1428571428571,721.1428571428571,3457.8571428571427,0.20855195207601734
Autriche,AUT,9006400,2020-03-29,tests performed,3691,594,0,752.4285714285714,752.4285714285714,3581.8571428571427,0.21006660551190526
Autriche,AUT,9006400,2020-03-30,tests performed,3014,522,18,740.2857142857143,740.2857142857143,3718,0.19910858372396836
Autriche,AUT,9006400,2020-03-31,tests performed,2889,805,22,733.1428571428571,733.1428571428571,3421.8571428571427,0.2142529119525738
Autriche,AUT,9006400,2020-04-01,tests performed,3519,564,20,700,700,3350.8571428571427,0.2089017735334243
Autriche,AUT,9006400,2020-04-02,tests performed,36327,529,18,689,689,8027.857142857143,0.08582614111575762
Autriche,AUT,9006400,2020-04-03,tests performed,6153,418,12,585.7142857142857,585.7142857142857,8398.714285714286,0.06973856542668094
Autriche,AUT,9006400,2020-04-04,tests performed,5791,396,10,546.8571428571429,546.8571428571429,8769.142857142857,0.06236152743385899
Autriche,AUT,9006400,2020-04-05,tests performed,4282,241,18,496.42857142857144,496.42857142857144,8853.57142857143,0.05607099636950383
Autriche,AUT,9006400,2020-04-06,tests performed,2880,217,18,452.85714285714283,452.85714285714283,8834.42857142857,0.05126049061302372
Autriche,AUT,9006400,2020-04-07,tests performed,3939,314,16,382.7142857142857,382.7142857142857,8984.42857142857,0.042597509977580265
Autriche,AUT,9006400,2020-04-08,tests performed,5520,343,23,351.14285714285717,351.14285714285717,9270.285714285714,0.03787832090242249
Autriche,AUT,9006400,2020-04-09,tests performed,5532,329,30,322.57142857142856,322.57142857142856,4871,0.06622283485350618
Autriche,AUT,9006400,2020-04-10,tests performed,8456,279,22,302.7142857142857,302.7142857142857,5200,0.05821428571428572
Autriche,AUT,9006400,2020-04-11,tests performed,6232,312,24,290.7142857142857,290.7142857142857,5263,0.05523737140685649
Autriche,AUT,9006400,2020-04-12,tests performed,3902,247,18,291.57142857142856,291.57142857142856,5208.714285714285,0.05597761992265709
Autriche,AUT,9006400,2020-04-13,tests performed,3535,130,13,279.14285714285717,279.14285714285717,5302.285714285715,0.05264575924129755
Autriche,AUT,9006400,2020-04-14,tests performed,3384,106,18,249.42857142857142,249.42857142857142,5223,0.047755805366374006
Autriche,AUT,9006400,2020-04-15,tests performed,5005,191,16,227.71428571428572,227.71428571428572,5149.428571428572,0.04422127281806581
Autriche,AUT,9006400,2020-04-16,tests performed,6015,136,9,200.14285714285714,200.14285714285714,5218.428571428572,0.0383530893262887
Autriche,AUT,9006400,2020-04-17,tests performed,6456,78,17,171.42857142857142,171.42857142857142,4932.714285714285,0.03475339569637117
Autriche,AUT,9006400,2020-04-18,tests performed,6660,155,21,149,149,4993.857142857143,0.029836656463655346
Autriche,AUT,9006400,2020-04-19,tests performed,3311,59,12,122.14285714285714,122.14285714285714,4909.428571428572,0.02487924111039981
Autriche,AUT,9006400,2020-04-20,tests performed,3706,48,9,110.42857142857143,110.42857142857143,4933.857142857143,0.022381793438920577
Autriche,AUT,9006400,2020-04-21,tests performed,6069,73,10,105.71428571428571,105.71428571428571,5317.428571428572,0.019880715705765405
Autriche,AUT,9006400,2020-04-22,tests performed,12776,50,1,85.57142857142857,85.57142857142857,6427.571428571428,0.013313182050541196
Autriche,AUT,9006400,2020-04-23,tests performed,4041,91,31,79.14285714285714,79.14285714285714,6145.571428571428,0.012878030637625234
Autriche,AUT,9006400,2020-04-24,tests performed,6851,61,14,76.71428571428571,76.71428571428571,6202,0.01236928179849818
Autriche,AUT,9006400,2020-04-25,tests performed,8403,83,5,66.42857142857143,66.42857142857143,6451,0.010297406825076953
Autriche,AUT,9006400,2020-04-26,tests performed,6542,66,23,67.42857142857143,67.42857142857143,6912.571428571428,0.009754484582954453
Autriche,AUT,9006400,2020-04-27,tests performed,4906,55,6,68.42857142857143,68.42857142857143,7084,0.009659595063321771
Autriche,AUT,9006400,2020-04-28,tests performed,7041,67,7,67.57142857142857,67.57142857142857,7222.857142857143,0.009355221518987341
Autriche,AUT,9006400,2020-04-29,tests performed,8176,58,20,68.71428571428571,68.71428571428571,6565.714285714285,0.01046562228024369
Autriche,AUT,9006400,2020-04-30,tests performed,8645,50,11,62.857142857142854,62.857142857142854,7223.428571428572,0.008701843208606914
Autriche,AUT,9006400,2020-05-01,tests performed,7680,60,4,62.714285714285715,62.714285714285715,7341.857142857143,0.0085420193411554109
Autriche,AUT,9006400,2020-05-02,tests performed,5540,34,5,55.714285714285715,55.714285714285715,6932.857142857143,0.008036266227076035
Autriche,AUT,9006400,2020-05-03,tests performed,4736,12,7,48,48,6674.857142857143,0.007191165139970893
Autriche,AUT,9006400,2020-05-04,tests performed,4716,68,2,49.857142857142854,49.857142857142854,6647.714285714285,0.007499892551682641
Autriche,AUT,9006400,2020-05-05,tests performed,6812,31,2,44.714285714285715,44.714285714285715,6615,0.006759529208508801
Autriche,AUT,9006400,2020-05-06,tests performed,6371,17,6,38.857142857142854,38.857142857142854,6357.142857142857,0.006112359550561798
Autriche,AUT,9006400,2020-05-07,tests performed,5640,65,2,41,41,5927.857142857143,0.006916495963369081
Autriche,AUT,9006400,2020-05-08,tests performed,6175,22,1,35.57142857142857,35.57142857142857,5712.857142857143,0.00622655663915979
Autriche,AUT,9006400,2020-05-09,tests performed,7621,62,5,39.57142857142857,39.57142857142857,6010.142857142857,0.0065841078177366836
Autriche,AUT,9006400,2020-05-10,tests performed,4818,42,1,43.857142857142854,43.857142857142854,6021.857142857143,0.007282992906791924
Autriche,AUT,9006400,2020-05-11,tests performed,2976,10,3,35.57142857142857,35.57142857142857,5773.285714285715,0.006161383713161606
Autriche,AUT,9006400,2020-05-12,tests performed,9830,87,2,43.57142857142857,43.57142857142857,6204.428571428572,0.007022633602726163
Autriche,AUT,9006400,2020-05-13,tests performed,6938,36,3,46.285714285714285,46.285714285714285,6285.428571428572,0.007363971089594981
Autriche,AUT,9006400,2020-05-14,tests performed,8354,54,1,44.714285714285715,44.714285714285715,6673.142857142857,0.006700633670148999
Autriche,AUT,9006400,2020-05-15,tests performed,6745,41,2,47.42857142857143,47.42857142857143,6754.571428571428,0.007021699589695868
Autriche,AUT,9006400,2020-05-16,tests performed,6042,63,2,47.57142857142857,47.57142857142857,6529,0.007286173774150493
Autriche,AUT,9006400,2020-05-17,tests performed,5116,72,0,51.857142857142854,51.857142857142854,6571.571428571428,0.007891132801460837
Autriche,AUT,9006400,2020-05-18,tests performed,3364,14,1,52.42857142857143,52.42857142857143,6627,0.007911358296147794
Autriche,AUT,9006400,2020-05-19,tests performed,6562,25,0,43.57142857142857,43.57142857142857,6160.142857142857,0.0070731198256070126
Autriche,AUT,9006400,2020-05-20,tests performed,7157,78,3,49.57142857142857,49.57142857142857,6191.428571428572,0.00800646054453161
Autriche,AUT,9006400,2020-05-21,tests performed,NA,18,1,44.42857142857143,44.42857142857143,5831,0.007619374280324375
Autriche,AUT,9006400,2020-05-22,tests performed,NA,57,0,46.714285714285715,46.714285714285715,5648.2,0.008270650068036846
Autriche,AUT,9006400,2020-05-23,tests performed,5875,29,2,41.857142857142854,41.857142857142854,5614.8,0.007454787856583111
Autriche,AUT,9006400,2020-05-24,tests performed,5494,46,4,38.142857142857146,38.142857142857146,5690.4,0.006703018617822499
Autriche,AUT,9006400,2020-05-25,tests performed,3484,32,1,40.714285714285715,40.714285714285715,5714.4,0.007124857502849944
Autriche,AUT,9006400,2020-05-26,tests performed,5844,20,1,40,40,5570.8,0.007180297264306742
Autriche,AUT,9006400,2020-05-27,tests performed,7521,38,2,34.285714285714285,34.285714285714285,5643.6,0.0060751496005589135
Autriche,AUT,9006400,2020-05-28,tests performed,8666,18,2,34.285714285714285,34.285714285714285,6147.333333333333,0.005577331246998311
Autriche,AUT,9006400,2020-05-29,tests performed,6930,28,23,30.142857142857142,30.142857142857142,6259.142857142857,0.004815812297439175
Autriche,AUT,9006400,2020-05-30,tests performed,7841,51,0,33.285714285714285,33.285714285714285,6540,0.005089558759283529
Autriche,AUT,9006400,2020-05-31,tests performed,6391,44,0,33,33,6668.142857142857,0.00494890417121923
Autriche,AUT,9006400,2020-06-01,tests performed,3286,4,0,29,29,6639.857142857143,0.004367563846037995
Autriche,AUT,9006400,2020-06-02,tests performed,4558,21,0,29.142857142857142,29.142857142857142,6456.142857142857,0.0045139734029606355
Autriche,AUT,9006400,2020-06-03,tests performed,6580,11,1,25.285714285714285,25.285714285714285,6321.714285714285,0.003999819217210521
Autriche,AUT,9006400,2020-06-04,tests performed,8508,31,1,27.142857142857142,27.142857142857142,6299.142857142857,0.004308976277951649
Autriche,AUT,9006400,2020-06-05,tests performed,7983,36,0,28.285714285714285,28.285714285714285,6449.571428571428,0.004385673466675527
Autriche,AUT,9006400,2020-06-06,tests performed,6463,62,2,29.857142857142858,29.857142857142858,6252.714285714285,0.004775069112842423
Autriche,AUT,9006400,2020-06-07,tests performed,3685,19,0,26.285714285714285,26.285714285714285,5866.142857142857,0.004480919562623286
Autriche,AUT,9006400,2020-06-08,tests performed,5164,46,0,32.285714285714285,32.285714285714285,6134.428571428572,0.005263035327542442
Autriche,AUT,9006400,2020-06-09,tests performed,6160,21,0,32.285714285714285,32.285714285714285,6363.285714285715,0.005073748961677479
Autriche,AUT,9006400,2020-06-10,tests performed,5423,13,0,32.57142857142857,32.57142857142857,6198,0.005255151431337297
Autriche,AUT,9006400,2020-06-11,tests performed,6157,34,1,33,33,5862.142857142857,0.005629340806628488
Autriche,AUT,9006400,2020-06-12,tests performed,NA,28,1,31.857142857142858,31.857142857142858,5508.666666666667,0.00578309503639287
Autriche,AUT,9006400,2020-06-13,tests performed,NA,30,1,27.285714285714285,27.285714285714285,5317.8,0.005131015511247938
Autriche,AUT,9006400,2020-06-14,tests performed,3864,20,2,27.428571428571427,27.428571428571427,5353.6,0.005123388267440867
Autriche,AUT,9006400,2020-06-15,tests performed,2830,24,0,24.285714285714285,24.285714285714285,4886.8,0.0049696558659479174
Autriche,AUT,9006400,2020-06-16,tests performed,5030,27,1,25.142857142857142,25.142857142857142,4660.8,0.005394536805453386
Autriche,AUT,9006400,2020-06-17,tests performed,7915,33,3,28,28,5159.2,0.0054271980151961545
Autriche,AUT,9006400,2020-06-18,tests performed,5312,17,6,25.571428571428573,25.571428571428573,4990.2,0.005124329399909537
Autriche,AUT,9006400,2020-06-19,tests performed,6203,40,1,27.285714285714285,27.285714285714285,5192.333333333333,0.005255000504406681
Autriche,AUT,9006400,2020-06-20,tests performed,6078,30,0,27.285714285714285,27.285714285714285,5318.857142857143,0.0051299957026214
Autriche,AUT,9006400,2020-06-21,tests performed,2376,62,0,33.285714285714285,33.285714285714285,5106.285714285715,0.006518576544315129
Autriche,AUT,9006400,2020-06-22,tests performed,5216,38,2,35.285714285714285,35.285714285714285,5447.142857142857,0.006477838971938107
Autriche,AUT,9006400,2020-06-23,tests performed,6673,35,0,36.42857142857143,36.42857142857143,5681.857142857143,0.006411384607648405
Autriche,AUT,9006400,2020-06-24,tests performed,6111,31,3,36.142857142857146,36.142857142857146,5424.142857142857,0.006663330611814903
Autriche,AUT,9006400,2020-06-25,tests performed,5659,33,0,38.42857142857143,38.42857142857143,5473.714285714285,0.007020565821066918
Belgique,BEL,11589616,2019-12-31,NA,NA,0,0,NA,NA,NA,NA
Belgique,BEL,11589616,2020-01-01,NA,NA,0,0,NA,NA,NA,NA
Belgique,BEL,11589616,2020-01-02,NA,NA,0,0,NA,NA,NA,NA
Belgique,BEL,11589616,2020-01-03,NA,NA,0,0,NA,NA,NA,NA
Belgique,BEL,11589616,2020-01-04,NA,NA,0,0,NA,NA,NA,NA
Belgique,BEL,11589616,2020-01-05,NA,NA,0,0,NA,NA,NA,NA
Belgique,BEL,11589616,2020-01-06,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-07,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-08,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-09,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-10,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-11,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-12,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-13,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-14,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-15,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-16,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-17,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-18,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-19,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-20,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-21,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-22,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-23,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-24,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-25,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-26,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-27,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-28,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-29,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-30,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-01-31,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-01,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-02,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-03,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-04,NA,NA,1,0,0.14285714285714285,0.14285714285714285,NaN,NaN
Belgique,BEL,11589616,2020-02-05,NA,NA,0,0,0.14285714285714285,0.14285714285714285,NaN,NaN
Belgique,BEL,11589616,2020-02-06,NA,NA,0,0,0.14285714285714285,0.14285714285714285,NaN,NaN
Belgique,BEL,11589616,2020-02-07,NA,NA,0,0,0.14285714285714285,0.14285714285714285,NaN,NaN
Belgique,BEL,11589616,2020-02-08,NA,NA,0,0,0.14285714285714285,0.14285714285714285,NaN,NaN
Belgique,BEL,11589616,2020-02-09,NA,NA,0,0,0.14285714285714285,0.14285714285714285,NaN,NaN
Belgique,BEL,11589616,2020-02-10,NA,NA,0,0,0.14285714285714285,0.14285714285714285,NaN,NaN
Belgique,BEL,11589616,2020-02-11,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-12,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-13,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-14,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-15,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-16,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-17,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-18,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-19,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-20,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-21,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-22,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-23,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-24,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-25,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-26,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-27,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-28,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-02-29,NA,NA,0,0,0,0,NaN,NaN
Belgique,BEL,11589616,2020-03-01,units unclear,56,0,0,0,0,56,0
Belgique,BEL,11589616,2020-03-02,units unclear,268,1,0,0.14285714285714285,0.14285714285714285,162,8.818342151675485e-4
Belgique,BEL,11589616,2020-03-03,units unclear,472,6,0,1,1,265.3333333333333,0.003768844221105528
Belgique,BEL,11589616,2020-03-04,units unclear,647,5,0,1.7142857142857142,1.7142857142857142,360.75,0.004752004752004752
Belgique,BEL,11589616,2020-03-05,units unclear,702,10,0,3.142857142857143,3.142857142857143,429,0.007326007326007326
Belgique,BEL,11589616,2020-03-06,units unclear,1026,27,0,7,7,528.5,0.013245033112582781
Belgique,BEL,11589616,2020-03-07,units unclear,401,59,0,15.428571428571429,15.428571428571429,510.2857142857143,0.030235162374020158
Belgique,BEL,11589616,2020-03-08,units unclear,411,60,0,24,24,561,0.0427807486631016
Belgique,BEL,11589616,2020-03-09,units unclear,512,31,0,28.285714285714285,28.285714285714285,595.8571428571429,0.04747063054423399
Belgique,BEL,11589616,2020-03-10,units unclear,677,39,0,33,33,625.1428571428571,0.052787934186471666
Belgique,BEL,11589616,2020-03-11,units unclear,912,28,0,36.285714285714285,36.285714285714285,663,0.05472958414134885
Belgique,BEL,11589616,2020-03-12,units unclear,1267,47,3,41.57142857142857,41.57142857142857,743.7142857142857,0.05589704187475989
Belgique,BEL,11589616,2020-03-13,units unclear,2110,85,0,49.857142857142854,49.857142857142854,898.5714285714286,0.055484896661367245
Belgique,BEL,11589616,2020-03-14,units unclear,1712,160,0,64.28571428571429,64.28571428571429,1085.857142857143,0.05920273648204184
Belgique,BEL,11589616,2020-03-15,units unclear,1033,130,1,74.28571428571429,74.28571428571429,1174.7142857142858,0.0632372613401435
Belgique,BEL,11589616,2020-03-16,units unclear,1438,197,0,98,98,1307,0.07498087222647284
Belgique,BEL,11589616,2020-03-17,units unclear,1779,199,1,120.85714285714286,120.85714285714286,1464.4285714285713,0.08252853380158034
Belgique,BEL,11589616,2020-03-18,units unclear,2082,158,0,139.42857142857142,139.42857142857142,1631.5714285714287,0.08545661500744242
Belgique,BEL,11589616,2020-03-19,units unclear,2513,243,9,167.42857142857142,167.42857142857142,1809.5714285714287,0.09252388095050129
Belgique,BEL,11589616,2020-03-20,units unclear,2456,309,7,199.42857142857142,199.42857142857142,1859,0.1072773380465688
Belgique,BEL,11589616,2020-03-21,units unclear,1754,462,16,242.57142857142858,242.57142857142858,1865,0.13006510915358102
Belgique,BEL,11589616,2020-03-22,units unclear,1072,558,30,303.7142857142857,303.7142857142857,1870.5714285714287,0.1623644417290362
